image_id,time_s,w,h,cx,cy,cx_n,cy_n,area,area_norm,solidity,aspect_ratio,circularity,bbox_x,bbox_y,bbox_w,bbox_h,extent,mask_fuse,finger_count,prior,prior_nboxes,gesture,label,path_raw,path_crop,path_mask,path_overlay
1762561198547_000243,1762561198.547,640,480,465.116,284.002,0.72674,0.59167,23399,0.07617,0.77072,0.89671,0.32682,366,171,191,213,0.57517,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561198547_000243.jpg,data_prev\images_crop\1762561198547_000243.jpg,data_prev\masks\1762561198547_000243.png,data_prev\overlays\1762561198547_000243.jpg
1762561198643_000244,1762561198.643,640,480,436.226,301.633,0.6816,0.6284,22056,0.071799,0.82754,1.05236,0.35273,334,202,201,191,0.57452,YCrCb,3,mediapipe,1,Three,prev,data_prev\images_raw\1762561198643_000244.jpg,data_prev\images_crop\1762561198643_000244.jpg,data_prev\masks\1762561198643_000244.png,data_prev\overlays\1762561198643_000244.jpg
1762561198738_000245,1762561198.738,640,480,422.027,336.205,0.65942,0.70043,21224,0.069089,0.83334,1.18497,0.34728,315,252,205,173,0.59845,YCrCb,3,mediapipe,1,Three,prev,data_prev\images_raw\1762561198738_000245.jpg,data_prev\images_crop\1762561198738_000245.jpg,data_prev\masks\1762561198738_000245.png,data_prev\overlays\1762561198738_000245.jpg
1762561198847_000246,1762561198.847,640,480,427.446,380.673,0.66788,0.79307,21323,0.069411,0.75901,1.19231,0.29819,309,285,217,182,0.5399,YCrCb,5,mediapipe,1,Open Hand,prev,data_prev\images_raw\1762561198847_000246.jpg,data_prev\images_crop\1762561198847_000246.jpg,data_prev\masks\1762561198847_000246.png,data_prev\overlays\1762561198847_000246.jpg
1762561198943_000247,1762561198.943,640,480,394.178,334.434,0.6159,0.69674,10908,0.035509,0.79387,1.34711,0.39679,321,281,163,121,0.55309,HSV,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561198943_000247.jpg,data_prev\images_crop\1762561198943_000247.jpg,data_prev\masks\1762561198943_000247.png,data_prev\overlays\1762561198943_000247.jpg
1762561199036_000248,1762561199.036,640,480,476.886,419.647,0.74513,0.87426,11618,0.037819,0.57104,1.30968,0.18894,354,325,203,155,0.36924,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561199036_000248.jpg,data_prev\images_crop\1762561199036_000248.jpg,data_prev\masks\1762561199036_000248.png,data_prev\overlays\1762561199036_000248.jpg
1762561199127_000249,1762561199.127,640,480,508.221,425.036,0.79409,0.88549,9494,0.030907,0.48099,1.38095,0.15782,389,332,203,147,0.31817,YCrCb,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561199127_000249.jpg,data_prev\images_crop\1762561199127_000249.jpg,data_prev\masks\1762561199127_000249.png,data_prev\overlays\1762561199127_000249.jpg
1762561199189_000250,1762561199.189,640,480,55.323,330.275,0.08644,0.68807,19293,0.062804,0.84042,0.55895,0.25686,0,217,128,229,0.65821,YCrCb,2,mediapipe,0,Peace,prev,data_prev\images_raw\1762561199189_000250.jpg,data_prev\images_crop\1762561199189_000250.jpg,data_prev\masks\1762561199189_000250.png,data_prev\overlays\1762561199189_000250.jpg
1762561199237_000251,1762561199.237,640,480,54.895,331.761,0.08577,0.69117,20193,0.065734,0.88496,0.57848,0.35752,0,224,129,223,0.70197,YCrCb,2,mediapipe,0,Peace,prev,data_prev\images_raw\1762561199237_000251.jpg,data_prev\images_crop\1762561199237_000251.jpg,data_prev\masks\1762561199237_000251.png,data_prev\overlays\1762561199237_000251.jpg
1762561199280_000252,1762561199.28,640,480,55.134,342.567,0.08615,0.71368,23556,0.07668,0.80684,0.47273,0.22263,0,205,130,275,0.65891,YCrCb,2,mediapipe,0,Peace,prev,data_prev\images_raw\1762561199280_000252.jpg,data_prev\images_crop\1762561199280_000252.jpg,data_prev\masks\1762561199280_000252.png,data_prev\overlays\1762561199280_000252.jpg
1762561199327_000253,1762561199.327,640,480,541.424,366.485,0.84597,0.76351,30733,0.100044,0.75312,0.85652,0.29904,443,250,197,230,0.67829,YCrCb,1,mediapipe,0,Point,prev,data_prev\images_raw\1762561199327_000253.jpg,data_prev\images_crop\1762561199327_000253.jpg,data_prev\masks\1762561199327_000253.png,data_prev\overlays\1762561199327_000253.jpg
1762561199428_000254,1762561199.428,640,480,539.631,304.1,0.84317,0.63354,20667,0.067275,0.79101,1.20359,0.31805,439,223,201,167,0.61569,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561199428_000254.jpg,data_prev\images_crop\1762561199428_000254.jpg,data_prev\masks\1762561199428_000254.png,data_prev\overlays\1762561199428_000254.jpg
1762561199494_000255,1762561199.494,640,480,524.827,338.857,0.82004,0.70595,40890,0.133107,0.63708,0.90066,0.20542,350,178,272,302,0.49779,YCrCb,2,mediapipe,0,Peace,prev,data_prev\images_raw\1762561199494_000255.jpg,data_prev\images_crop\1762561199494_000255.jpg,data_prev\masks\1762561199494_000255.png,data_prev\overlays\1762561199494_000255.jpg
1762561199613_000256,1762561199.613,640,480,488.563,250.417,0.76338,0.5217,24074,0.078368,0.77146,0.90865,0.29899,391,144,189,208,0.6124,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561199613_000256.jpg,data_prev\images_crop\1762561199613_000256.jpg,data_prev\masks\1762561199613_000256.png,data_prev\overlays\1762561199613_000256.jpg
1762561199715_000257,1762561199.715,640,480,463.974,247.383,0.72496,0.51538,24122,0.078524,0.72522,1.02381,0.2437,365,144,215,210,0.53427,YCrCb,3,mediapipe,1,Three,prev,data_prev\images_raw\1762561199715_000257.jpg,data_prev\images_crop\1762561199715_000257.jpg,data_prev\masks\1762561199715_000257.png,data_prev\overlays\1762561199715_000257.jpg
1762561199833_000258,1762561199.833,640,480,434.152,274.834,0.67836,0.57257,23489,0.076463,0.82708,0.9901,0.37482,332,169,200,202,0.58142,YCrCb,2,mediapipe,2,Peace,prev,data_prev\images_raw\1762561199833_000258.jpg,data_prev\images_crop\1762561199833_000258.jpg,data_prev\masks\1762561199833_000258.png,data_prev\overlays\1762561199833_000258.jpg
1762561199930_000259,1762561199.93,640,480,426.368,320.259,0.6662,0.66721,22420,0.072983,0.84963,1.2,0.36986,316,236,210,175,0.61008,YCrCb,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561199930_000259.jpg,data_prev\images_crop\1762561199930_000259.jpg,data_prev\masks\1762561199930_000259.png,data_prev\overlays\1762561199930_000259.jpg
1762561200034_000260,1762561200.034,640,480,441.425,372.699,0.68973,0.77646,17420,0.056707,0.76454,1.30435,0.33835,324,283,210,161,0.51525,YCrCb,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561200034_000260.jpg,data_prev\images_crop\1762561200034_000260.jpg,data_prev\masks\1762561200034_000260.png,data_prev\overlays\1762561200034_000260.jpg
1762561200133_000261,1762561200.133,640,480,426.673,331.492,0.66668,0.69061,11337,0.036904,0.78216,1.26772,0.3648,348,276,161,127,0.55446,HSV,0,mediapipe,1,Fist,prev,data_prev\images_raw\1762561200133_000261.jpg,data_prev\images_crop\1762561200133_000261.jpg,data_prev\masks\1762561200133_000261.png,data_prev\overlays\1762561200133_000261.jpg
1762561200234_000262,1762561200.234,640,480,491.367,400.604,0.76776,0.83459,10402,0.033862,0.54493,1.3245,0.18461,377,307,200,151,0.34445,YCrCb,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561200234_000262.jpg,data_prev\images_crop\1762561200234_000262.jpg,data_prev\masks\1762561200234_000262.png,data_prev\overlays\1762561200234_000262.jpg
1762561200333_000263,1762561200.333,640,480,504.108,342.269,0.78767,0.71306,11978,0.038993,0.81876,1.54839,0.39073,410,284,192,124,0.50313,HSV,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561200333_000263.jpg,data_prev\images_crop\1762561200333_000263.jpg,data_prev\masks\1762561200333_000263.png,data_prev\overlays\1762561200333_000263.jpg
1762561200450_000264,1762561200.45,640,480,536.806,309.55,0.83876,0.6449,10531,0.034281,0.83646,1.87387,0.37408,432,259,208,111,0.45612,HSV,0,mediapipe,2,Fist,prev,data_prev\images_raw\1762561200450_000264.jpg,data_prev\images_crop\1762561200450_000264.jpg,data_prev\masks\1762561200450_000264.png,data_prev\overlays\1762561200450_000264.jpg
1762561200533_000265,1762561200.533,640,480,525.446,348.069,0.82101,0.72514,14589,0.047492,0.81837,1.04027,0.40751,440,283,155,149,0.63172,YCrCb,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561200533_000265.jpg,data_prev\images_crop\1762561200533_000265.jpg,data_prev\masks\1762561200533_000265.png,data_prev\overlays\1762561200533_000265.jpg
1762561200646_000266,1762561200.646,640,480,535.882,301.581,0.83731,0.62829,20332,0.066185,0.7751,1.16667,0.32769,437,219,196,168,0.61747,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561200646_000266.jpg,data_prev\images_crop\1762561200646_000266.jpg,data_prev\masks\1762561200646_000266.png,data_prev\overlays\1762561200646_000266.jpg
1762561200746_000267,1762561200.746,640,480,516.179,261.595,0.80653,0.54499,22805,0.074235,0.79915,0.96939,0.32215,419,165,190,196,0.61238,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561200746_000267.jpg,data_prev\images_crop\1762561200746_000267.jpg,data_prev\masks\1762561200746_000267.png,data_prev\overlays\1762561200746_000267.jpg
1762561200876_000268,1762561200.876,640,480,484.844,247.084,0.75757,0.51476,24460,0.079624,0.83046,0.89268,0.38546,386,144,183,205,0.65202,YCrCb,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561200876_000268.jpg,data_prev\images_crop\1762561200876_000268.jpg,data_prev\masks\1762561200876_000268.png,data_prev\overlays\1762561200876_000268.jpg
1762561200980_000269,1762561200.98,640,480,448.87,267.844,0.70136,0.55801,22780,0.074155,0.82613,0.9598,0.36199,350,164,191,199,0.59934,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561200980_000269.jpg,data_prev\images_crop\1762561200980_000269.jpg,data_prev\masks\1762561200980_000269.png,data_prev\overlays\1762561200980_000269.jpg
1762561201103_000270,1762561201.103,640,480,429.089,319.021,0.67045,0.66463,22018,0.071675,0.84573,1.1954,0.37649,321,235,208,174,0.60838,YCrCb,1,mediapipe,2,Point,prev,data_prev\images_raw\1762561201103_000270.jpg,data_prev\images_crop\1762561201103_000270.jpg,data_prev\masks\1762561201103_000270.png,data_prev\overlays\1762561201103_000270.jpg
1762561201205_000271,1762561201.205,640,480,433.947,364.002,0.67804,0.75834,20084,0.065378,0.80368,1.22286,0.34763,316,271,214,175,0.53629,YCrCb,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561201205_000271.jpg,data_prev\images_crop\1762561201205_000271.jpg,data_prev\masks\1762561201205_000271.png,data_prev\overlays\1762561201205_000271.jpg
1762561201311_000272,1762561201.311,640,480,464.165,393.594,0.72526,0.81999,14895,0.048486,0.66655,1.35443,0.25341,340,296,214,158,0.44052,YCrCb,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561201311_000272.jpg,data_prev\images_crop\1762561201311_000272.jpg,data_prev\masks\1762561201311_000272.png,data_prev\overlays\1762561201311_000272.jpg
1762561201425_000273,1762561201.425,640,480,494.878,410.226,0.77325,0.85464,12067,0.039282,0.57158,1.32278,0.21561,371,315,209,158,0.36544,YCrCb,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561201425_000273.jpg,data_prev\images_crop\1762561201425_000273.jpg,data_prev\masks\1762561201425_000273.png,data_prev\overlays\1762561201425_000273.jpg
1762561201550_000274,1762561201.55,640,480,524.939,434.226,0.82022,0.90464,12012,0.039102,0.72749,1.69828,0.27906,417,364,197,116,0.52564,YCrCb,1,mediapipe,2,Point,prev,data_prev\images_raw\1762561201550_000274.jpg,data_prev\images_crop\1762561201550_000274.jpg,data_prev\masks\1762561201550_000274.png,data_prev\overlays\1762561201550_000274.jpg
1762561201597_000275,1762561201.597,640,480,51.903,333.697,0.0811,0.6952,18539,0.06035,0.89287,0.57407,0.36221,0,229,124,216,0.69219,YCrCb,0,mediapipe,0,Fist,prev,data_prev\images_raw\1762561201597_000275.jpg,data_prev\images_crop\1762561201597_000275.jpg,data_prev\masks\1762561201597_000275.png,data_prev\overlays\1762561201597_000275.jpg
1762561201652_000276,1762561201.652,640,480,54.482,340.089,0.08513,0.70852,21878,0.071217,0.78682,0.47909,0.17958,0,217,126,263,0.66021,YCrCb,2,mediapipe,0,Peace,prev,data_prev\images_raw\1762561201652_000276.jpg,data_prev\images_crop\1762561201652_000276.jpg,data_prev\masks\1762561201652_000276.png,data_prev\overlays\1762561201652_000276.jpg
1762561201766_000277,1762561201.766,640,480,538.713,316.637,0.84174,0.65966,20412,0.066447,0.77607,1.23171,0.31852,438,237,202,164,0.61617,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561201766_000277.jpg,data_prev\images_crop\1762561201766_000277.jpg,data_prev\masks\1762561201766_000277.png,data_prev\overlays\1762561201766_000277.jpg
1762561201890_000278,1762561201.89,640,480,529.552,306.348,0.82743,0.63823,21863,0.07117,0.80008,1.11173,0.36575,429,219,199,179,0.61378,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561201890_000278.jpg,data_prev\images_crop\1762561201890_000278.jpg,data_prev\masks\1762561201890_000278.png,data_prev\overlays\1762561201890_000278.jpg
1762561202019_000279,1762561202.019,640,480,483.929,272.857,0.75614,0.56845,22013,0.071659,0.83451,0.89062,0.42104,396,177,171,192,0.67049,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561202019_000279.jpg,data_prev\images_crop\1762561202019_000279.jpg,data_prev\masks\1762561202019_000279.png,data_prev\overlays\1762561202019_000279.jpg
1762561202188_000280,1762561202.188,640,480,427.951,296.889,0.66867,0.61852,22493,0.073221,0.83687,1.02041,0.39471,327,200,200,196,0.57381,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561202188_000280.jpg,data_prev\images_crop\1762561202188_000280.jpg,data_prev\masks\1762561202188_000280.png,data_prev\overlays\1762561202188_000280.jpg
1762561202330_000281,1762561202.33,640,480,406.588,348.651,0.63529,0.72636,20014,0.065151,0.78329,1.24118,0.30703,295,263,211,170,0.55797,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561202330_000281.jpg,data_prev\images_crop\1762561202330_000281.jpg,data_prev\masks\1762561202330_000281.png,data_prev\overlays\1762561202330_000281.jpg
1762561202471_000282,1762561202.471,640,480,432.316,395.808,0.67549,0.8246,18019,0.058656,0.75758,1.11864,0.26095,320,296,198,177,0.51415,YCrCb,4,mediapipe,1,Four,prev,data_prev\images_raw\1762561202471_000282.jpg,data_prev\images_crop\1762561202471_000282.jpg,data_prev\masks\1762561202471_000282.png,data_prev\overlays\1762561202471_000282.jpg
1762561202604_000283,1762561202.604,640,480,484.393,415.789,0.75686,0.86623,10183,0.033148,0.62541,1.14286,0.26163,384,333,168,147,0.41233,YCrCb,1,mediapipe,1,Point,prev,data_prev\images_raw\1762561202604_000283.jpg,data_prev\images_crop\1762561202604_000283.jpg,data_prev\masks\1762561202604_000283.png,data_prev\overlays\1762561202604_000283.jpg
1762561202688_000284,1762561202.688,640,480,50.431,332.783,0.0788,0.6933,18001,0.058597,0.81359,0.49778,0.23961,0,214,112,225,0.71433,YCrCb,2,mediapipe,0,Peace,prev,data_prev\images_raw\1762561202688_000284.jpg,data_prev\images_crop\1762561202688_000284.jpg,data_prev\masks\1762561202688_000284.png,data_prev\overlays\1762561202688_000284.jpg
1762561202749_000285,1762561202.749,640,480,50.777,325.495,0.07934,0.67811,19120,0.06224,0.81204,0.52036,0.22112,0,212,115,221,0.75231,YCrCb,1,mediapipe,0,Point,prev,data_prev\images_raw\1762561202749_000285.jpg,data_prev\images_crop\1762561202749_000285.jpg,data_prev\masks\1762561202749_000285.png,data_prev\overlays\1762561202749_000285.jpg
1762561202807_000286,1762561202.807,640,480,531.832,375.083,0.83099,0.78142,27565,0.08973,0.75495,0.94712,0.29611,427,272,197,208,0.67271,YCrCb,0,mediapipe,0,Fist,prev,data_prev\images_raw\1762561202807_000286.jpg,data_prev\images_crop\1762561202807_000286.jpg,data_prev\masks\1762561202807_000286.png,data_prev\overlays\1762561202807_000286.jpg
1762561202871_000287,1762561202.871,640,480,524.27,356.57,0.81917,0.74285,32661,0.106318,0.75391,0.75194,0.28663,418,222,194,258,0.65254,YCrCb,1,mediapipe,0,Point,prev,data_prev\images_raw\1762561202871_000287.jpg,data_prev\images_crop\1762561202871_000287.jpg,data_prev\masks\1762561202871_000287.png,data_prev\overlays\1762561202871_000287.jpg
1762561202928_000288,1762561202.928,640,480,512.441,338.619,0.80069,0.70546,37842,0.123184,0.77322,0.69799,0.33755,401,182,208,298,0.61051,YCrCb,0,mediapipe,0,Fist,prev,data_prev\images_raw\1762561202928_000288.jpg,data_prev\images_crop\1762561202928_000288.jpg,data_prev\masks\1762561202928_000288.png,data_prev\overlays\1762561202928_000288.jpg
1762561203071_000289,1762561203.071,640,480,476.17,267.324,0.74402,0.55693,23391,0.076144,0.75966,0.83556,0.2255,375,144,188,225,0.55299,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561203071_000289.jpg,data_prev\images_crop\1762561203071_000289.jpg,data_prev\masks\1762561203071_000289.png,data_prev\overlays\1762561203071_000289.jpg
1762561203212_000290,1762561203.212,640,480,457.286,267.15,0.71451,0.55656,22287,0.07255,0.77346,0.88626,0.32953,361,159,187,211,0.56486,YCrCb,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561203212_000290.jpg,data_prev\images_crop\1762561203212_000290.jpg,data_prev\masks\1762561203212_000290.png,data_prev\overlays\1762561203212_000290.jpg
1762561203362_000291,1762561203.362,640,480,404.98,300.97,0.63278,0.62702,24118,0.078511,0.82373,1.02941,0.36757,300,198,210,204,0.56299,YCrCb,3,mediapipe,2,Three,prev,data_prev\images_raw\1762561203362_000291.jpg,data_prev\images_crop\1762561203362_000291.jpg,data_prev\masks\1762561203362_000291.png,data_prev\overlays\1762561203362_000291.jpg
1762561203417_000292,1762561203.417,640,480,447.866,387.838,0.69979,0.808,32752,0.106616,0.81221,1.47867,0.33068,290,269,312,211,0.49752,YCrCb,2,mediapipe,0,Peace,prev,data_prev\images_raw\1762561203417_000292.jpg,data_prev\images_crop\1762561203417_000292.jpg,data_prev\masks\1762561203417_000292.png,data_prev\overlays\1762561203417_000292.jpg
1762561203529_000293,1762561203.529,640,480,420.766,348.504,0.65745,0.72605,12427,0.040454,0.79521,1.23134,0.38709,341,290,165,134,0.56208,HSV,2,mediapipe,1,Peace,prev,data_prev\images_raw\1762561203529_000293.jpg,data_prev\images_crop\1762561203529_000293.jpg,data_prev\masks\1762561203529_000293.png,data_prev\overlays\1762561203529_000293.jpg
1762561203639_000294,1762561203.639,640,480,439.573,357.799,0.68683,0.74541,11837,0.038534,0.75082,1.16788,0.28125,358,296,160,137,0.54003,HSV,3,mediapipe,1,Three,prev,data_prev\images_raw\1762561203639_000294.jpg,data_prev\images_crop\1762561203639_000294.jpg,data_prev\masks\1762561203639_000294.png,data_prev\overlays\1762561203639_000294.jpg
1762561203709_000295,1762561203.709,640,480,521.911,346.966,0.81549,0.72285,12414,0.040412,0.80737,1.66667,0.31588,423,289,205,123,0.49235,HSV,2,mediapipe,0,Peace,prev,data_prev\images_raw\1762561203709_000295.jpg,data_prev\images_crop\1762561203709_000295.jpg,data_prev\masks\1762561203709_000295.png,data_prev\overlays\1762561203709_000295.jpg
1762561203759_000296,1762561203.759,640,480,51.558,311.385,0.08056,0.64872,18815,0.061247,0.83782,0.51351,0.28961,0,191,114,222,0.74344,YCrCb,2,mediapipe,0,Peace,prev,data_prev\images_raw\1762561203759_000296.jpg,data_prev\images_crop\1762561203759_000296.jpg,data_prev\masks\1762561203759_000296.png,data_prev\overlays\1762561203759_000296.jpg
1762561203808_000297,1762561203.808,640,480,543.366,379.468,0.84901,0.79056,26715,0.086963,0.76501,0.965,0.31472,447,280,193,200,0.6921,YCrCb,1,mediapipe,0,Point,prev,data_prev\images_raw\1762561203808_000297.jpg,data_prev\images_crop\1762561203808_000297.jpg,data_prev\masks\1762561203808_000297.png,data_prev\overlays\1762561203808_000297.jpg
1762561203856_000298,1762561203.856,640,480,541.551,367.391,0.84617,0.7654,29738,0.096803,0.75757,0.85965,0.30353,444,252,196,228,0.66546,YCrCb,2,mediapipe,0,Peace,prev,data_prev\images_raw\1762561203856_000298.jpg,data_prev\images_crop\1762561203856_000298.jpg,data_prev\masks\1762561203856_000298.png,data_prev\overlays\1762561203856_000298.jpg
